eventID,occurrenceID,decimalLatitude,decimalLongitude,basisOfRecord,occurrenceStatus,scientificName,AphiaID,scientificNameID,habitat,sex
2016/135,2016/135_1,28.18151667,-82.82976667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/136,2016/136_1,28.18151667,-82.82976667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2016/137,2016/137_1,28.18085,-82.83238333,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Seagrass,F
2016/138,2016/138_1,28.1811,-82.83301667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Seagrass,F
2016/139,2016/139_1,28.10726667,-82.78131667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/139,2016/139_2,28.10726667,-82.78131667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/139,2016/139_3,28.10726667,-82.78131667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/139,2016/139_4,28.10726667,-82.78131667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/139,2016/139_5,28.10726667,-82.78131667,LivingSpecimen,detected,Hypanus sabinus,1042864,urn:lsid:marinespecies.org:taxname:1042864,Seagrass,F
2016/139,2016/139_6,28.10726667,-82.78131667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/14,2016/14_1,28.1027,-82.80848333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/140,2016/140_1,28.10726667,-82.78141667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/141,2016/141_1,28.08518333,-82.83258333,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,M
2016/142,2016/142_1,28.0853,-82.83241667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/143,2016/143_1,28.08533333,-82.83241667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/144,2016/144_1,28.10703333,-82.78118333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/144,2016/144_2,28.10703333,-82.78118333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/145,2016/145_1,28.10721667,-82.78135,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/146,2016/146_1,28.18173333,-82.83406667,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Seagrass,M
2016/147,2016/147_1,28.08558333,-82.83256667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/148,2016/148_1,28.08558333,-82.83263333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/148,2016/148_2,28.08558333,-82.83263333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/149,2016/149_1,28.13625,-82.93053333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/149,2016/149_2,28.13625,-82.93053333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,F
2016/15,2016/15_1,28.10745,-82.78175,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/150,2016/150_1,28.08558333,-82.83251667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/150,2016/150_2,28.08558333,-82.83251667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/150,2016/150_3,28.08558333,-82.83251667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/151,2016/151_1,28.08551667,-82.8326,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/152,2016/152_1,28.13685,-82.92995,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Artificial Reef,F
2016/153,2016/153_1,28.07615,-83.03688333,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2016/154,2016/154_1,28.07551667,-83.03835,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2016/154,2016/154_2,28.07551667,-83.03835,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/155,2016/155_1,28.0746,-83.03906667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2016/156,2016/156_1,28.05685,-82.778,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/156,2016/156_2,28.05685,-82.778,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/157,2016/157_1,28.0565,-82.7774,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/158,2016/158_1,28.0941,-82.83301667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/159,2016/159_1,28.10718333,-82.78151667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/16,2016/16_1,28.10751667,-82.7818,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/16,2016/16_2,28.10751667,-82.7818,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/160,2016/160_1,28.18776667,-82.83776667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/161,2016/161_1,28.1621,-82.84098333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/162,2016/162_1,28.08428333,-82.83253333,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/163,2016/163_1,28.04723333,-83.0116,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,F
2016/164,2016/164_1,28.0564,-82.77943333,LivingSpecimen,detected,Hypanus sabinus,1042864,urn:lsid:marinespecies.org:taxname:1042864,Seagrass,F
2016/165,2016/165_1,28.10715,-82.78153333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/165,2016/165_2,28.10715,-82.78153333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/166,2016/166_1,28.10738333,-82.78135,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/167,2016/167_1,28.1073,-82.78123333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2016/167,2016/167_2,28.1073,-82.78123333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/168,2016/168_1,28.10718333,-82.78123333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/169,2016/169_1,28.1076,-82.78125,LivingSpecimen,detected,Hypanus sabinus,1042864,urn:lsid:marinespecies.org:taxname:1042864,Seagrass,M
2016/17,2016/17_1,28.10748333,-82.78191667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/170,2016/170_1,28.10746667,-82.7816,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/171,2016/171_1,28.07293333,-82.81975,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2016/172,2016/172_1,28.07298333,-82.81983333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/173,2016/173_1,28.18153333,-82.83386667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2016/173,2016/173_2,28.18153333,-82.83386667,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2016/173,2016/173_3,28.18153333,-82.83386667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2016/174,2016/174_1,28.10231667,-82.80866667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/174,2016/174_2,28.10231667,-82.80866667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/174,2016/174_3,28.10231667,-82.80866667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/175,2016/175_1,28.10263333,-82.80881667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/176,2016/176_1,28.1026,-82.8087,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/176,2016/176_2,28.1026,-82.8087,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/177,2016/177_1,28.10226667,-82.80855,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/177,2016/177_2,28.10226667,-82.80855,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/177,2016/177_3,28.10226667,-82.80855,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/178,2016/178_1,28.10208333,-82.80873333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/178,2016/178_2,28.10208333,-82.80873333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/179,2016/179_1,28.1071,-82.78121667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/179,2016/179_2,28.1071,-82.78121667,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,M
2016/18,2016/18_1,28.10745,-82.78208333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/18,2016/18_2,28.10745,-82.78208333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/18,2016/18_3,28.10745,-82.78208333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/180,2016/180_1,28.08503333,-82.8329,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/181,2016/181_1,28.10241667,-82.8085,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/182,2016/182_1,28.10758333,-82.78095,LivingSpecimen,detected,Hypanus sabinus,1042864,urn:lsid:marinespecies.org:taxname:1042864,Seagrass,M
2016/183,2016/183_1,28.08526667,-82.83295,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,M
2016/184,2016/184_1,28.10246667,-82.80846667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/185,2016/185_1,28.1025,-82.8085,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/185,2016/185_2,28.1025,-82.8085,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/185,2016/185_3,28.1025,-82.8085,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/186,2016/186_1,28.18233333,-82.83195,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Seagrass,M
2016/187,2016/187_1,28.08525,-82.83286667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/188,2016/188_1,28.08516667,-82.83281667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/189,2016/189_1,28.08523333,-82.8331,LivingSpecimen,detected,Sphyrna mokarran,105817,urn:lsid:marinespecies.org:taxname:105817,Seagrass,F
2016/19,2016/19_1,28.10755,-82.78195,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/19,2016/19_2,28.10755,-82.78195,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/19,2016/19_3,28.10755,-82.78195,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/19,2016/19_4,28.10755,-82.78195,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/190,2016/190_1,28.0852,-82.83288333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/191,2016/191_1,28.0725,-82.8374,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2016/192,2016/192_1,28.10256667,-82.80868333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/193,2016/193_1,28.10258333,-82.80875,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,M
2016/194,2016/194_1,28.08585,-82.83263333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/195,2016/195_1,28.08595,-82.83241667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/196,2016/196_1,28.13486667,-82.93056667,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Artificial Reef,F
2016/197,2016/197_1,28.16096667,-82.83601667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,M
2016/198,2016/198_1,28.18343333,-82.83201667,LivingSpecimen,detected,Rhizoprionodon terraenovae,158510,urn:lsid:marinespecies.org:taxname:158510,Seagrass,M
2016/199,2016/199_1,28.18185,-82.8321,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2016/2,2016/2_1,28.10265,-82.80835,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,F
2016/20,2016/20_1,28.10755,-82.78143333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/20,2016/20_2,28.10755,-82.78143333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/20,2016/20_3,28.10755,-82.78143333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/20,2016/20_4,28.10755,-82.78143333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/200,2016/200_1,28.1025,-82.80846667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/201,2016/201_1,28.1026,-82.80853333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/202,2016/202_1,28.10256667,-82.80855,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/203,2016/203_1,28.10746667,-82.7813,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/204,2016/204_1,28.1777,-82.83381667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/205,2016/205_1,28.16353333,-82.83601667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Seagrass,M
2016/206,2016/206_1,28.07298333,-82.81978333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/207,2016/207_1,28.07305,-82.81961667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/208,2016/208_1,28.08548333,-82.83263333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/209,2016/209_1,28.08576667,-82.83276667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,M
2016/21,2016/21_1,28.10728333,-82.78181667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/21,2016/21_2,28.10728333,-82.78181667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/21,2016/21_3,28.10728333,-82.78181667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/21,2016/21_4,28.10728333,-82.78181667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/210,2016/210_1,28.0731,-82.81993333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/211,2016/211_1,28.07331667,-82.8199,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/212,2016/212_1,28.10746667,-82.78188333,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,F
2016/213,2016/213_1,28.10756667,-82.78166667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/213,2016/213_2,28.10756667,-82.78166667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/213,2016/213_3,28.10756667,-82.78166667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/213,2016/213_4,28.10756667,-82.78166667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/213,2016/213_5,28.10756667,-82.78166667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/214,2016/214_1,28.10738333,-82.78198333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/214,2016/214_2,28.10738333,-82.78198333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/214,2016/214_3,28.10738333,-82.78198333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/214,2016/214_4,28.10738333,-82.78198333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/215,2016/215_1,28.10723333,-82.78166667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/216,2016/216_1,28.10251667,-82.80875,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/217,2016/217_1,28.10231667,-82.80865,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,M
2016/217,2016/217_2,28.10231667,-82.80865,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/217,2016/217_3,28.10231667,-82.80865,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,F
2016/217,2016/217_4,28.10231667,-82.80865,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/218,2016/218_1,28.10753333,-82.78161667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/219,2016/219_1,28.10753333,-82.78155,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/219,2016/219_2,28.10753333,-82.78155,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/22,2016/22_1,28.10716667,-82.78143333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/22,2016/22_2,28.10716667,-82.78143333,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/22,2016/22_3,28.10716667,-82.78143333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/220,2016/220_1,28.10733333,-82.78173333,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/221,2016/221_1,28.08526667,-82.8328,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,M
2016/222,2016/222_1,28.13605,-82.9307,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Artificial Reef,F
2016/223,2016/223_1,28.1425,-82.811,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/224,2016/224_1,28.10241667,-82.80873333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/224,2016/224_2,28.10241667,-82.80873333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/225,2016/225_1,28.10236667,-82.80886667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/225,2016/225_2,28.10236667,-82.80886667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/226,2016/226_1,28.10236667,-82.80895,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/227,2016/227_1,28.10245,-82.80873333,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,F
2016/227,2016/227_2,28.10245,-82.80873333,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,F
2016/227,2016/227_3,28.10245,-82.80873333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/228,2016/228_1,28.10228333,-82.80856667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/229,2016/229_1,28.10243333,-82.80861667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/229,2016/229_2,28.10243333,-82.80861667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/23,2016/23_1,28.10738333,-82.78115,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/230,2016/230_1,28.10735,-82.781,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/231,2016/231_1,28.07295,-82.81983333,LivingSpecimen,detected,Negaprion brevirostris,105800,urn:lsid:marinespecies.org:taxname:105800,Seagrass,M
2016/231,2016/231_2,28.07295,-82.81983333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/232,2016/232_1,28.07281667,-82.81981667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/233,2016/233_1,28.07276667,-82.8198,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/234,2016/234_1,28.08516667,-82.8326,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/235,2016/235_1,27.68378333,-82.73156667,LivingSpecimen,detected,Sphyrna mokarran,105817,urn:lsid:marinespecies.org:taxname:105817,Seagrass,F
2016/236,2016/236_1,28.10246667,-82.8089,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/237,2016/237_1,28.10246667,-82.8088,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/237,2016/237_2,28.10246667,-82.8088,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/237,2016/237_3,28.10246667,-82.8088,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
